Vuln_ID,Brand,ProdType,Category,Price USD,YDif,Protocols,TCPIP,GATT,RF,MTP,DSP,RS232,CCX,APDU,DataStorage,PersonalInfo,Location,Auth-Encryption,CommCap,LTE,DSL,HSPA,GSM,Cellular,BLE,Bluetooth,ISM,LPN,Z-Wave,Lutron,Kidde,NFC,ZigBee,USB,MicroSD,SD Card,e-SATA,CF Card,Smart Card,Serial,UART,Coaxial,Console,Fiber,WiFi,Ethernet,CD/DVD,RFID,Infrared,CVSS,CVSS1,CVSS2,CVSS3,CVSS4,CVSS5
CVE-2018-0629,NEC,WiFi Router,Telecomm,16,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-0630,NEC,WiFi Router,Telecomm,16,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-0631,NEC,WiFi Router,Telecomm,16,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-0632,NEC,WiFi Router,Telecomm,16,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-0633,NEC,WiFi Router,Telecomm,16,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-0634,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0635,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0636,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0637,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0638,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0639,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0640,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0641,NEC,Smart Camera,Smart Home,209,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, InfraRed, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,Infrared,7.2,2,3,2,2,3
CVE-2018-0647,ASUS,WiFi Router,Telecomm,174,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-0661,I-O DATA,Smart Camera,Smart Home,161,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB, MicroSD",,,,,,,,,,,,,,,USB,MicroSD,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-0662,I-O DATA,Smart Camera,Smart Home,161,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB, MicroSD",,,,,,,,,,,,,,,USB,MicroSD,,,,,,,,,,WiFi,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-0663,I-O DATA,Smart Camera,Smart Home,161,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB, MicroSD",,,,,,,,,,,,,,,USB,MicroSD,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-0665,Yamaha,WiFi Router,Telecomm,745,15,"TCPIP, DSP, RS232",TCPIP,,,,DSP,RS232,,,Local,No,No,None,"Ethernet, Phone, WAN, Serial",,DSL,,,,,,,,,,,,,,,,,,,Serial,,,,,,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-0666,Yamaha,WiFi Router,Telecomm,745,15,"TCPIP, DSP, RS232",TCPIP,,,,DSP,RS232,,,Local,No,No,None,"Ethernet, Phone, WAN, Serial",,DSL,,,,,,,,,,,,,,,,,,,Serial,,,,,,Ethernet,,,,6.8,2,3,2,2,2
CVE-2018-0676,Panasonic,WiFi SD Reader,Other,319,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, SD, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,,,,,8.8,3,4,4,3,3
CVE-2018-0677,Panasonic,WiFi SD Reader,Other,319,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, SD, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,,,,,6.8,2,3,2,2,2
CVE-2018-0678,Panasonic,WiFi SD Reader,Other,319,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, SD, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,,,,,6.8,2,3,2,2,2
CVE-2018-10091,AudioCodes,IP Phone,Telecomm,143,4,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"Ethernet, Phone",,DSL,,,,,,,,,,,,,,,,,,,,,,,,,Ethernet,,,,4.8,1,1,1,1,2
CVE-2018-10093,AudioCodes,IP Phone,Telecomm,143,4,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"Ethernet, Phone",,DSL,,,,,,,,,,,,,,,,,,,,,,,,,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10106,D-Link,WiFi Router,Telecomm,55,8,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2018-10107,D-Link,WiFi Router,Telecomm,55,8,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2018-10108,D-Link,WiFi Router,Telecomm,55,8,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2018-10110,D-Link,WiFi Router,Telecomm,21,1,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2018-10431,D-Link,WiFi Router,Telecomm,21,1,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2018-10575,WatchGard,WiFi Access Point,Telecomm,359,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2018-10576,WatchGard,WiFi Access Point,Telecomm,359,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,7.8,3,4,3,2,3
CVE-2018-10577,WatchGard,WiFi Access Point,Telecomm,359,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10578,WatchGard,WiFi Access Point,Telecomm,359,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2018-10596,Medtronic,Cardiac Device Manager,Medical,3000,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,None,"WiFi, Ethernet, USB, PCMCIA",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8,3,4,3,3,3
CVE-2018-10597,Philips,Patient Monitor,Medical,2153,11,"TCPIP, RF",TCPIP,,RF,,,,,,Local,No,No,None,"WiFi, Ethernet, ISM",,,,,,,,ISM,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,8.3,3,4,3,3,3
CVE-2018-10599,Philips,Patient Monitor,Medical,2153,11,"TCPIP, RF",TCPIP,,RF,,,,,,Local,No,No,None,"WiFi, Ethernet, ISM",,,,,,,,ISM,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.3,1,1,1,1,2
CVE-2018-10601,Philips,Patient Monitor,Medical,2153,11,"TCPIP, RF",TCPIP,,RF,,,,,,Local,No,No,None,"WiFi, Ethernet, ISM",,,,,,,,ISM,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,8.2,3,4,3,3,3
CVE-2018-10626,Medtronic,Heart Monitor,Medical,48,5,"GATT, DSP",,GATT,,,DSP,,,,Local,No,No,none,"Cellular, Bluetooth",,,,,Cellular,,Bluetooth,,,,,,,,,,,,,,,,,,,,,,,,4.4,1,1,1,1,2
CVE-2018-10641,D-Link,WiFi Router,Telecomm,40,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,8.1,3,4,3,3,3
CVE-2018-10746,D-Link,WiFi Router,Telecomm,91,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10747,D-Link,WiFi Router,Telecomm,91,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10748,D-Link,WiFi Router,Telecomm,91,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10749,D-Link,WiFi Router,Telecomm,91,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10750,D-Link,WiFi Router,Telecomm,91,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10822,D-Link,WiFi Router,Telecomm,53,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2018-10823,D-Link,WiFi Router,Telecomm,53,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10824,D-Link,WiFi Router,Telecomm,53,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2018-10825,Mimo,Smart Baby,Other,200,2,"TCPIP, GATT",TCPIP,GATT,,,,,,,Remote,No,No,Symmetric,"WiFi, BLE",,,,,,BLE,,,,,,,,,,,,,,,,,,,,WiFi,,,,,5.3,1,1,1,1,2
CVE-2018-10957,D-Link,WiFi Router,Telecomm,93,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10967,D-Link,WiFi Router,Telecomm,21,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2018-10968,D-Link,WiFi Router,Telecomm,21,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,9.8,3,4,4,4,3
